wavelength,temp 10 strain 20,temp 20 strain 40,temp 30 strain 60,temp 40 strain 80,temp 50 strain 100,temp 25 strain 500,temp 25 strain 1000,reference temp 25 strain 0
1.549840000E-06,40.27151704,29.35956096,22.58581365,18.93466156,16.20411005,14.92180896,9.081699334,29.50009256
1.549840000E-06,40.27546354,29.35238025,22.59083789,18.93728642,16.20547804,14.9055357,9.0816518,29.49178788
1.549840000E-06,40.27795998,29.35323949,22.59338931,18.94230174,16.21065433,14.89961796,9.082924926,29.49165499
1.549840000E-06,40.27872426,29.34870875,22.59881004,18.94326989,16.21432797,14.89008211,9.083976061,29.48848157
1.549840000E-06,40.28176355,29.34675018,22.6020685,18.94354915,16.21655707,14.88966036,9.084614456,29.48961665
1.549840000E-06,40.28408873,29.33958777,22.60532681,18.9467901,16.22466372,14.88532678,9.085165102,29.49208853
1.549840000E-06,40.28691747,29.33758765,22.6075025,18.95351195,16.22846305,14.87911384,9.086019195,29.49077746
1.549840000E-06,40.29332133,29.3285199,22.60921445,18.95473052,16.23385148,14.87688521,9.085987613,29.49275481
1.549840000E-06,40.29629573,29.31767092,22.61315914,18.96044507,16.23526009,14.8769912,9.086263008,29.49367573
1.549840000E-06,40.29586101,29.31502937,22.61631876,18.96126883,16.23574852,14.87182679,9.086420311,29.49086528
1.549840000E-06,40.30055912,29.31133072,22.61929352,18.96653557,16.24037625,14.87142419,9.086719818,29.49341638
1.549840000E-06,40.30106836,29.30668994,22.62621312,18.96799493,16.24149555,14.87041632,9.086855116,29.49347296
1.549840000E-06,40.30202685,29.30187565,22.62896722,18.96936408,16.24173141,14.86276956,9.087122973,29.48889495
1.549840000E-06,40.30453301,29.30029469,22.63094333,18.97123866,16.24374107,14.85552925,9.088502771,29.48559036
1.549840000E-06,40.30662857,29.29471851,22.63112002,18.97249674,16.24874076,14.85148855,9.088492489,29.48603336
1.549840000E-06,40.3086781,29.29204991,22.6331816,18.97773502,16.24874323,14.84625468,9.090604346,29.48272524
1.549840000E-06,40.31079626,29.29042555,22.63386558,18.97846589,16.25237444,14.84331188,9.091273669,29.48299671
1.549840000E-06,40.31047453,29.28835813,22.63462799,18.98048382,16.25421018,14.84116174,9.092965014,29.48269647
1.549840000E-06,40.31761404,29.28532728,22.63686525,18.98301023,16.25514687,14.83246534,9.094504854,29.47761073
1.549840000E-06,40.31967115,29.28070503,22.63859216,18.98603327,16.25663095,14.81547372,9.094835128,29.46738558
1.549840000E-06,40.32289926,29.27865008,22.64102426,18.99033435,16.26370142,14.80991896,9.095536349,29.46786976
1.549840000E-06,40.32515517,29.27249706,22.64541006,18.99505471,16.26680817,14.79956653,9.097468959,29.46282467
1.549840000E-06,40.33320971,29.27221998,22.64612233,18.99737004,16.26996208,14.79700167,9.098555427,29.4629488
1.549840000E-06,40.33620077,29.27193095,22.64958594,19.00029277,16.27168968,14.79102352,9.100612574,29.45992874
1.549840000E-06,40.34021097,29.27172564,22.65353742,19.00871384,16.27315721,14.78892007,9.101581467,29.45935123
1.549840000E-06,40.34178975,29.27100603,22.65572938,19.01049331,16.27629636,14.7846324,9.101993702,29.45823077
1.549840000E-06,40.34276889,29.26864717,22.66041199,19.01297607,16.27741384,14.78284516,9.105774612,29.45764178
1.549840000E-06,40.34560614,29.26805387,22.66178882,19.0187526,16.28060252,14.77425267,9.106272876,29.45350273
1.549840000E-06,40.34552339,29.26535408,22.66287585,19.02143589,16.28408181,14.7733271,9.108743396,29.45484599
1.549840000E-06,40.34906566,29.26251565,22.66409961,19.02525592,16.28722772,14.76629586,9.109667652,29.45168244
1.549840000E-06,40.35131566,29.26251304,22.67010645,19.02834441,16.28791738,14.76056401,9.110240365,29.44800153
1.549840000E-06,40.35233406,29.26386688,22.67177651,19.02909639,16.28959643,14.75897487,9.112499314,29.44781659
1.549840000E-06,40.35554066,29.26218916,22.67431291,19.03005868,16.29232665,14.75640447,9.113061397,29.44750664
1.549840000E-06,40.36128508,29.25796612,22.67459528,19.03162213,16.29758457,14.75612723,9.112998422,29.45027346
1.549840000E-06,40.36100294,29.25503737,22.68698654,19.03393342,16.3001412,14.74777228,9.11373834,29.44559044
1.549840000E-06,40.36248201,29.25568726,22.68750225,19.03755672,16.30823464,14.7448846,9.114633147,29.44800941
1.549840000E-06,40.36711649,29.25115188,22.68973063,19.04060938,16.30904523,14.73501578,9.117128277,29.44112764
1.549840000E-06,40.36984266,29.25050984,22.69194882,19.04248454,16.31379266,14.73389783,9.117812922,29.44294927
1.549840000E-06,40.3781843,29.25104068,22.69235494,19.04499419,16.32201846,14.73111627,9.119764427,29.44544787
1.549840000E-06,40.37858348,29.25070805,22.69620637,19.04608934,16.32189122,14.71129948,9.120884507,29.4303257
1.549840000E-06,40.38298304,29.25022434,22.69796125,19.05556494,16.33067732,14.70631703,9.121645348,29.43141886
1.549840000E-06,40.38710713,29.24903155,22.70294307,19.05752809,16.33145672,14.70306201,9.121712226,29.42934612
1.549830000E-06,40.38593074,29.24899061,22.7051204,19.0573696,16.33658897,14.70117624,9.124134161,29.43073488
1.549830000E-06,40.39100952,29.24751655,22.70635204,19.06384447,16.33729554,14.69670768,9.125096839,29.42763378
1.549830000E-06,40.39240409,29.25000237,22.7121169,19.07271095,16.3372553,14.67594263,9.129116367,29.41126252
1.549830000E-06,40.39121763,29.24366823,22.71241005,19.07314398,16.33925352,14.67497979,9.129242264,29.41160515
1.549830000E-06,40.38945069,29.24255076,22.71491502,19.07431185,16.34081315,14.66049679,9.129895788,29.40089819
1.549830000E-06,40.38890286,29.24132785,22.71734,19.07759772,16.34906167,14.65950797,9.130764118,29.40465855
1.549830000E-06,40.3938628,29.24165671,22.72320278,19.08428651,16.35540692,14.65983274,9.132290583,29.40841882
1.549830000E-06,40.39592033,29.24210015,22.72805019,19.08764079,16.35955397,14.65041844,9.135257932,29.4030244
1.549830000E-06,40.39791498,29.24054196,22.73002681,19.09348443,16.35981328,14.6476221,9.137047584,29.40087014
1.549830000E-06,40.39866273,29.24060533,22.73175548,19.09628951,16.36386386,14.64540062,9.139000405,29.40125358
1.549830000E-06,40.40004116,29.24060038,22.73286963,19.097672,16.36520334,14.64216361,9.140014616,29.39928896
1.549830000E-06,40.39961251,29.24685991,22.73706055,19.09829178,16.36951995,14.63755165,9.148317066,29.39777642
1.549830000E-06,40.3966766,29.24683537,22.73755224,19.09927921,16.37323243,14.62925569,9.149228217,29.39279085
1.549830000E-06,40.39698992,29.25033329,22.74155728,19.10414856,16.37376167,14.62456793,9.154097584,29.38908864
1.549830000E-06,40.39628116,29.25005304,22.7412594,19.10833611,16.38479117,14.62406349,9.155280121,29.39466149
1.549830000E-06,40.4015619,29.2501513,22.74568487,19.11393157,16.38760015,14.62131137,9.156699183,29.39381381
1.549830000E-06,40.41470338,29.25179892,22.74590641,19.11405746,16.38894287,14.61978983,9.160416606,29.3932199
1.549830000E-06,40.40971213,29.25245728,22.74590264,19.12221143,16.39326951,14.60935185,9.163274061,29.38642884
1.549830000E-06,40.4126971,29.25184449,22.74668417,19.12360094,16.39554385,14.60507726,9.163634169,29.38389332
1.549830000E-06,40.41415178,29.25321,22.75010216,19.12670189,16.39640286,14.59900472,9.166408669,29.37896731
1.549830000E-06,40.41274893,29.25571131,22.75093488,19.1269678,16.40558309,14.59720543,9.169734673,29.38232015
1.549830000E-06,40.41299428,29.25558964,22.75278025,19.12981841,16.40924325,14.59529362,9.170026928,29.38257534
1.549830000E-06,40.41726733,29.25575288,22.75364828,19.13091417,16.41558605,14.59496137,9.170463252,29.38569177
1.549830000E-06,40.42187202,29.25902264,22.75801849,19.13636942,16.41618466,14.57884959,9.174591734,29.37131872
1.549830000E-06,40.42348332,29.25918291,22.75781879,19.13638746,16.42018969,14.57459679,9.174970223,29.36957008
1.549830000E-06,40.42455328,29.26100666,22.7585154,19.13872961,16.42553792,14.57496911,9.177496516,29.3727912
1.549830000E-06,40.42831975,29.26234351,22.76330068,19.14331324,16.42489415,14.56468973,9.180144817,29.36287268
1.549830000E-06,40.43246186,29.26133969,22.76540012,19.15176568,16.43682964,14.56493393,9.181310512,29.36951162
1.549830000E-06,40.43313753,29.26310654,22.76983924,19.15187229,16.44296302,14.56406732,9.184760342,29.37198411
1.549830000E-06,40.43310015,29.26271415,22.77114969,19.15562605,16.4438429,14.56109081,9.186148658,29.36962826
1.549830000E-06,40.43500755,29.26184083,22.77422157,19.15746922,16.44316712,14.55175729,9.186964723,29.36033677
1.549830000E-06,40.4348828,29.2636958,22.77530707,19.16427547,16.45205784,14.54964545,9.189493801,29.36305845
1.549830000E-06,40.4330522,29.26713566,22.77627493,19.17217011,16.45210387,14.54616982,9.194243131,29.35971252
1.549830000E-06,40.42870354,29.27080119,22.77909093,19.17513886,16.4534962,14.5381317,9.199617785,29.35260473
1.549830000E-06,40.43380712,29.27191541,22.78687581,19.18391354,16.45780694,14.53571331,9.203151546,29.35252642
1.549830000E-06,40.43980754,29.27218591,22.79559313,19.18438255,16.46182599,14.53334631,9.204240759,29.35232483
1.549830000E-06,40.44367531,29.27227022,22.79637042,19.18237936,16.46450354,14.52618264,9.205891414,29.34660892
1.549830000E-06,40.44846779,29.27821704,22.79787538,19.18638058,16.47173483,14.51621697,9.213976736,29.34046048
1.549830000E-06,40.4488029,29.27809997,22.79915334,19.1887849,16.47487837,14.5123557,9.214967542,29.33823479
1.549830000E-06,40.44976046,29.28111558,22.80245349,19.19751107,16.48012002,14.50844769,9.219005847,29.33705152
1.549830000E-06,40.44765296,29.28161833,22.8019986,19.20008691,16.48147614,14.48928988,9.220193246,29.3181539
1.549830000E-06,40.44541962,29.28135252,22.80464738,19.1997154,16.48144079,14.48777247,9.220273396,29.31656975
1.549830000E-06,40.44734484,29.28319655,22.81087897,19.20187705,16.48433166,14.48607704,9.223378338,29.31634832
1.549830000E-06,40.44712018,29.28353564,22.81076858,19.20897453,16.48671619,14.47835106,9.224227188,29.30953593
1.549830000E-06,40.44551325,29.28356873,22.81142068,19.21634231,16.4869986,14.47633948,9.225239209,29.30756701
1.549830000E-06,40.44521585,29.28824731,22.8207338,19.22007723,16.49466973,14.47363529,9.231678577,29.3087763
1.549830000E-06,40.44856147,29.28969206,22.82194499,19.22487644,16.4961855,14.47011492,9.234316165,29.30582278
1.549830000E-06,40.44973821,29.29076665,22.8234295,19.2281222,16.50746981,14.46841945,9.236496562,29.30999111
1.549830000E-06,40.45162236,29.29163058,22.8326784,19.23803644,16.51046178,14.45535455,9.238410441,29.29745093
1.549830000E-06,40.45462324,29.29365296,22.83708961,19.24420357,16.50997827,14.45168055,9.241243572,29.29319205
1.549830000E-06,40.45592009,29.29650285,22.84097951,19.24603652,16.51537989,14.44829529,9.245446291,29.29234722
1.549830000E-06,40.45248137,29.29662442,22.84296107,19.25191525,16.52040947,14.44498983,9.245700906,29.29136716
1.549830000E-06,40.45428189,29.29787675,22.84719945,19.266669,16.52285504,14.4447219,9.247560083,29.29236599
1.549830000E-06,40.45512128,29.30147578,22.84708205,19.27035141,16.52851154,14.43406734,9.252629752,29.28344159
1.549830000E-06,40.45785492,29.30589756,22.848015,19.27472075,16.53127405,14.43139625,9.258672776,29.28189713
1.549830000E-06,40.45875089,29.3093165,22.8480514,19.27623696,16.53504941,14.43104065,9.263509483,29.28349383
1.549830000E-06,40.46005545,29.31111014,22.85049898,19.2765944,16.53803744,14.43079462,9.26609663,29.28479361
1.549830000E-06,40.46006472,29.31229963,22.85411032,19.27973775,16.5381667,14.42113122,9.267773254,29.27374744
1.549830000E-06,40.46392989,29.31736698,22.85812915,19.28413745,16.54361121,14.41953976,9.274733246,29.27478334
1.549830000E-06,40.46596051,29.31851903,22.86223032,19.284938,16.54703825,14.41886499,9.27647614,29.27580701
1.549830000E-06,40.47068995,29.31983606,22.86426625,19.28596497,16.5469729,14.41545002,9.278292911,29.27176307
1.549830000E-06,40.46860347,29.32125933,22.86656211,19.28212358,16.54989439,14.41108177,9.280347198,29.26813851
1.549830000E-06,40.46832878,29.32370204,22.87746255,19.2856611,16.54978119,14.40270486,9.283724621,29.2581018
1.549830000E-06,40.47056848,29.32585848,22.88266672,19.28716808,16.55470901,14.3991718,9.286688959,29.2564631
1.549830000E-06,40.46483105,29.328007,22.88649179,19.28896126,16.5542086,14.39450444,9.289651655,29.25056134
1.549830000E-06,40.46105655,29.32900654,22.88794193,19.29536922,16.56464175,14.39295154,9.291043106,29.25417115
1.549830000E-06,40.46681354,29.33053725,22.88786393,19.29957328,16.56549366,14.39070736,9.293147018,29.25187296
1.549830000E-06,40.46804882,29.33143263,22.8921278,19.29883812,16.56596155,14.3832036,9.294370228,29.24286755
1.549830000E-06,40.46898048,29.33450319,22.89168843,19.30473566,16.56797318,14.37307251,9.298614874,29.23134293
1.549830000E-06,40.46402955,29.33520458,22.89281774,19.30579082,16.56788343,14.36893308,9.299526678,29.22611554
1.549830000E-06,40.46391639,29.33667716,22.89167986,19.30869969,16.57465264,14.35760251,9.301526511,29.21540479
1.549830000E-06,40.46119288,29.33789582,22.89624199,19.3153055,16.57815195,14.35415544,9.302980614,29.21287709
1.549830000E-06,40.46018632,29.33860858,22.89237738,19.31401734,16.58061764,14.34954455,9.30392617,29.20828493
1.549830000E-06,40.46035207,29.34015376,22.89802716,19.32211641,16.58883065,14.34878507,9.306062846,29.21164
1.549830000E-06,40.46012288,29.34209799,22.89946561,19.32402751,16.5912994,14.34706462,9.308755546,29.21071278
1.549830000E-06,40.4632658,29.34291513,22.90382092,19.33360115,16.59671811,14.34698544,9.309748069,29.21346197
1.549830000E-06,40.46856833,29.34380193,22.90096937,19.33525592,16.60105725,14.34670673,9.310932238,29.21537739
1.549830000E-06,40.46612967,29.34528941,22.90218165,19.33908583,16.60845998,14.34162074,9.312986788,29.21254765
1.549830000E-06,40.46683891,29.35006789,22.90161374,19.33532259,16.61129355,14.33858136,9.31969217,29.20999316
1.549830000E-06,40.46375844,29.35405089,22.90103427,19.33632376,16.61451383,14.33623471,9.32531121,29.20854022
1.549830000E-06,40.46326033,29.35538085,22.90970588,19.34283912,16.61363973,14.32524949,9.327134959,29.19325221
1.549830000E-06,40.46110268,29.35815012,22.9134147,19.34589904,16.61684985,14.31974073,9.331038681,29.18744573
1.549830000E-06,40.45910284,29.36067473,22.91432248,19.34946525,16.61969257,14.31905238,9.334620037,29.187996
1.549830000E-06,40.45702078,29.36314921,22.91569154,19.3582423,16.62033294,14.31513073,9.338098145,29.18292045
1.549830000E-06,40.45897769,29.36434811,22.91962992,19.36179983,16.62930277,14.3144152,9.33952554,29.18663023
1.549830000E-06,40.46405926,29.36520197,22.92224959,19.36543837,16.63003133,14.29493442,9.340711387,29.15974075
1.549830000E-06,40.4656654,29.3698146,22.92500981,19.36476349,16.63114779,14.28730953,9.347294613,29.14956437
1.549830000E-06,40.4708573,29.37306019,22.92457233,19.36757284,16.6292945,14.27891223,9.351875337,29.13663688
1.549830000E-06,40.46988613,29.37566826,22.92441556,19.36763704,16.63721575,14.27864359,9.355494304,29.14042495
1.549830000E-06,40.46880174,29.37778243,22.92565314,19.36997956,16.64046764,14.27531316,9.358443136,29.13732965
1.549830000E-06,40.47055915,29.37931663,22.92883408,19.37620327,16.64661609,14.27348732,9.360670326,29.13791008
1.549830000E-06,40.47307843,29.38165513,22.92798981,19.38485089,16.65080749,14.27222863,9.363977491,29.13827063
1.549830000E-06,40.47310198,29.38876124,22.92628298,19.38513015,16.65065904,14.26988901,9.374150647,29.13474379
1.549830000E-06,40.47222638,29.38997458,22.92833134,19.38335291,16.65250503,14.26923565,9.375780003,29.13474088
1.549830000E-06,40.47428196,29.39062703,22.93118285,19.38850358,16.65536959,14.26258204,9.376490283,29.12628573
1.549830000E-06,40.47311276,29.39196881,22.93524674,19.38785472,16.66301548,14.26128587,9.378087315,29.12833566
1.549830000E-06,40.47316056,29.39645307,22.94034791,19.39385713,16.66460675,14.25585114,9.384574449,29.12091879
1.549830000E-06,40.4743475,29.40107894,22.94466537,19.39700244,16.66465157,14.2511257,9.391247074,29.11371231
1.549830000E-06,40.47409192,29.40214629,22.93957997,19.40548595,16.66617975,14.24921052,9.392707843,29.111558
1.549830000E-06,40.46809572,29.4046741,22.94181773,19.41220205,16.66980505,14.2483843,9.396260469,29.11216649
1.549830000E-06,40.46585523,29.40739878,22.94193191,19.41224493,16.67495342,14.24810142,9.400256471,29.11440617
1.549830000E-06,40.46338759,29.40913838,22.9440557,19.41012346,16.67437335,14.24278949,9.402483962,29.10573296
1.549830000E-06,40.46570447,29.4111133,22.93938354,19.40880032,16.67499002,14.24025176,9.405406292,29.10202204
1.549830000E-06,40.4670424,29.41923172,22.94121298,19.40794241,16.67412575,14.23665658,9.417433742,29.09581627
1.549830000E-06,40.46698798,29.42131067,22.94086011,19.41077159,16.67341599,14.23019499,9.420267601,29.08501432
1.549830000E-06,40.47123468,29.42632881,22.94954598,19.41266006,16.67848314,14.22229407,9.427790627,29.07478025
1.549830000E-06,40.46859333,29.427426,22.94815302,19.4117965,16.6888578,14.21932624,9.429391347,29.07529941
1.549830000E-06,40.47094532,29.43228806,22.94594148,19.40734885,16.69743843,14.21878216,9.436688561,29.07885304
1.549830000E-06,40.47297406,29.43520963,22.95022732,19.40979308,16.70072145,14.21383896,9.441111688,29.07233116
1.549830000E-06,40.47303415,29.43646937,22.95392202,19.41435887,16.70151915,14.21095426,9.442986189,29.06790653
1.549830000E-06,40.47282773,29.43859322,22.95846731,19.41281603,16.70125761,14.20426533,9.446189303,29.05645878
1.549830000E-06,40.4708413,29.44013938,22.95875013,19.41426696,16.70519857,14.20277847,9.448522941,29.05596121
1.549830000E-06,40.47260604,29.44159922,22.95807309,19.4182106,16.7046782,14.20085281,9.450734477,29.05238357
1.549830000E-06,40.46924163,29.44551571,22.96810939,19.4188301,16.7061346,14.19781732,9.456729391,29.04787495
1.549830000E-06,40.47168196,29.4475106,22.96767998,19.42542737,16.71043208,14.19683312,9.459760851,29.04836634
1.549830000E-06,40.46906492,29.44945018,22.96937445,19.43177934,16.71380947,14.19632487,9.462701926,29.04920511
1.549830000E-06,40.46685333,29.45186761,22.97048723,19.43407267,16.71355473,14.19523293,9.466426515,29.04713875
1.549830000E-06,40.46834847,29.45245157,22.98127744,19.43551412,16.72462267,14.1927914,9.46736473,29.04843209
1.549830000E-06,40.4706505,29.45288395,22.97978729,19.4399606,16.72542633,14.18744534,9.468071104,29.03921578
1.549830000E-06,40.47127724,29.45457815,22.98918207,19.43919825,16.72699679,14.18426834,9.470742806,29.03424627
1.549830000E-06,40.47373524,29.45648185,22.99086927,19.44229809,16.7321711,14.18277051,9.473831275,29.03413725
1.549830000E-06,40.4749796,29.45827258,22.99049802,19.44556242,16.7327136,14.18018132,9.476646821,29.02963366
1.549830000E-06,40.47702799,29.45991673,22.99088817,19.44862227,16.73314212,14.17530118,9.47924924,29.02076409
1.549830000E-06,40.47132724,29.46590186,22.99262203,19.45062608,16.73620574,14.17203437,9.488649483,29.01617904
1.549830000E-06,40.47247294,29.46598409,22.9879292,19.44733384,16.74190855,14.16047667,9.488951428,28.99715846
1.549830000E-06,40.47575053,29.46746089,22.99048954,19.44771589,16.73890653,14.15121,9.491411207,28.97789092
1.549830000E-06,40.47644264,29.46925018,22.99499756,19.44863328,16.74065384,14.14647157,9.494432845,28.96961302
1.549830000E-06,40.47995236,29.47256622,23.01002094,19.4529474,16.73734953,14.14065602,9.499770749,28.95658766
1.549820000E-06,40.47686371,29.4743067,23.00960483,19.45329191,16.73782975,14.13799808,9.502738448,28.95159207
1.549820000E-06,40.47641275,29.47858091,23.01122054,19.45936716,16.73867922,14.1356421,9.509554025,28.94733564
1.549820000E-06,40.47849213,29.47748736,23.0264258,19.46052868,16.74250179,14.13415551,9.508588003,28.9462741
1.549820000E-06,40.48051522,29.47840716,23.03016326,19.46091266,16.74110023,14.13031037,9.510554214,28.93779232
1.549820000E-06,40.4821572,29.48276776,23.02854258,19.46656839,16.74047762,14.12780623,9.517870822,28.93236709
1.549820000E-06,40.48170941,29.48385514,23.03016637,19.4678236,16.73839842,14.1241469,9.519651932,28.92378727
1.549820000E-06,40.48646686,29.48597094,23.03225159,19.46633238,16.73851524,14.1199598,9.523362536,28.91512891
1.549820000E-06,40.48443951,29.48924958,23.03410392,19.47015352,16.73710092,14.11720626,9.529262324,28.90864112
1.549820000E-06,40.4830532,29.489219,23.03410722,19.47101209,16.73736762,14.11557762,9.529770348,28.90531769
1.549820000E-06,40.48859965,29.49007998,23.04223151,19.46818113,16.73764903,14.1140686,9.531819285,28.90222543
1.549820000E-06,40.4846483,29.49215628,23.04222647,19.46944389,16.73683917,14.11203701,9.535457213,28.89743882
1.549820000E-06,40.48648596,29.49155446,23.04048967,19.47129355,16.74755977,14.1117361,9.534872701,28.90201354
1.549820000E-06,40.48547968,29.49190234,23.04469923,19.47147457,16.75290981,14.11000337,9.535831736,28.90080657
1.549820000E-06,40.4987169,29.4931211,23.0449808,19.47467373,16.75932162,14.10923461,9.538204793,28.90220779
1.549820000E-06,40.50278893,29.49375617,23.04612447,19.47828021,16.76024169,14.10829339,9.540075705,28.90054637
1.549820000E-06,40.50040382,29.49362433,23.05432686,19.48254386,16.76626194,14.10687357,9.540232749,28.90023233
1.549820000E-06,40.50084237,29.49274273,23.05355084,19.48225579,16.77658269,14.10472832,9.539843412,28.90028515
1.549820000E-06,40.50043244,29.49131427,23.05465042,19.48728603,16.77644425,14.10007794,9.538794149,28.88952835
1.549820000E-06,40.4921832,29.49363921,23.05932302,19.48510412,16.77589664,14.09609396,9.543168002,28.88001149
1.549820000E-06,40.49249023,29.49753328,23.05891966,19.48638839,16.77688318,14.09394605,9.549928769,28.87543601
1.549820000E-06,40.49622464,29.49607923,23.06181972,19.48671458,16.77413625,14.09109652,9.549328159,28.86738453
1.549820000E-06,40.50234546,29.49736841,23.06684068,19.48810596,16.77744254,14.08850232,9.552030562,28.86271654
1.549820000E-06,40.4997632,29.49740961,23.06371989,19.48661749,16.77835139,14.08775237,9.553170442,28.86132495
1.549820000E-06,40.5006607,29.49915196,23.06336754,19.49189685,16.78168543,14.08539225,9.55651511,28.85710072
1.549820000E-06,40.49927802,29.50372687,23.06696651,19.49496886,16.78125791,14.08343476,9.56433023,28.85206927
1.549820000E-06,40.50381132,29.50483983,23.0683784,19.49505834,16.78319637,14.08239636,9.567006825,28.85036611
1.549820000E-06,40.50299506,29.50602949,23.06304549,19.49525889,16.79216013,14.07902684,9.569243577,28.84595686
1.549820000E-06,40.50079028,29.51002774,23.06168423,19.49714939,16.79181994,14.07595937,9.576810675,28.83798856
1.549820000E-06,40.50356431,29.51076271,23.06350676,19.49203015,16.79036727,14.06862435,9.578395972,28.81842187
1.549820000E-06,40.50127387,29.50944614,23.06294047,19.49564885,16.79473253,14.06718037,9.577605991,28.81661412
1.549820000E-06,40.49992108,29.51054787,23.06367341,19.49301699,16.79579616,14.06439575,9.581399993,28.8097465
1.549820000E-06,40.50084198,29.50906466,23.06295002,19.49493482,16.79170869,14.05831615,9.580932601,28.7917104
1.549820000E-06,40.501541,29.51051983,23.06958043,19.49890276,16.7911075,14.05720427,9.584085503,28.78844252
1.549820000E-06,40.50118525,29.51737744,23.07356021,19.49392808,16.79165076,14.05475126,9.596347147,28.78197882
1.549820000E-06,40.50506254,29.5191546,23.07337765,19.48405381,16.79712478,14.0532705,9.600007752,28.78025933
1.549820000E-06,40.50654083,29.51894858,23.07330637,19.47973096,16.80253675,14.04818903,9.602075198,28.76838807
1.549820000E-06,40.51013082,29.52226162,23.07302004,19.48011478,16.80778597,14.04801146,9.607854943,28.77012651
1.549820000E-06,40.50984701,29.5233973,23.07426814,19.48383738,16.80631381,14.04586408,9.6109369,28.76336641
1.549820000E-06,40.50782457,29.52321502,23.07469459,19.48332595,16.80486319,14.04406792,9.611801915,28.75756298
1.549820000E-06,40.50705964,29.52652373,23.07195657,19.49104983,16.81029398,14.04163763,9.617708898,28.75270047
1.549820000E-06,40.51027057,29.53215515,23.07692373,19.49640013,16.81078902,14.04080166,9.628309014,28.75042751
1.549820000E-06,40.51039828,29.53274845,23.08040641,19.50022772,16.81254121,14.0392819,9.630174468,28.74658362
1.549820000E-06,40.5060808,29.53317254,23.08008093,19.50384778,16.81591812,14.03769534,9.633885111,28.74312648
1.549820000E-06,40.50543274,29.5337652,23.08266447,19.50455761,16.82259363,14.03686164,9.63645514,28.74321697
1.549820000E-06,40.50119798,29.53846468,23.0861809,19.51247837,16.82201816,14.03594338,9.645193448,28.74013899
1.549820000E-06,40.50654628,29.53846785,23.08422046,19.51541183,16.81924555,14.03215421,9.646920104,28.72713869
1.549820000E-06,40.51117164,29.5402114,23.08956123,19.51713409,16.81688208,14.0282574,9.650876088,28.71379352
1.549820000E-06,40.50616487,29.5392642,23.09451965,19.51773904,16.81682652,14.02616274,9.651422047,28.70699155
1.549820000E-06,40.50034392,29.53847019,23.10183478,19.51698118,16.81982527,14.02564994,9.651522666,28.70642443
1.549820000E-06,40.50404238,29.53759025,23.10473699,19.51540556,16.82089738,14.02374105,9.651675747,28.70047505
1.549820000E-06,40.50747559,29.53726472,23.1081296,19.51832763,16.81672565,14.01955308,9.653068137,28.68485633
1.549820000E-06,40.50965455,29.53614079,23.11699393,19.52534588,16.81222871,14.01592598,9.652464555,28.67084756
1.549820000E-06,40.50829126,29.53685228,23.11498224,19.52857054,16.82029372,14.01411685,9.654971186,28.66737791
1.549820000E-06,40.51130587,29.53807471,23.11566692,19.5300053,16.82115899,14.01157517,9.658000712,28.65872411
1.549820000E-06,40.51232683,29.53924925,23.11745863,19.52909247,16.83289442,14.01097594,9.66288337,28.6605283
1.549820000E-06,40.51458653,29.54406654,23.12004219,19.52423997,16.83115674,14.00868511,9.671647976,28.6516622
1.549820000E-06,40.51409828,29.5456175,23.12302576,19.51956876,16.83714041,14.00728106,9.676564704,28.64843117
1.549820000E-06,40.51384834,29.54752835,23.1204738,19.51940246,16.83449235,14.00409507,9.680176055,28.6357123
1.549820000E-06,40.5136375,29.54661818,23.12207453,19.52220464,16.84301507,14.00310452,9.682301807,28.63458008
1.549820000E-06,40.5185674,29.54746698,23.12737147,19.51862383,16.84344688,14.00126675,9.686752315,28.62764396
1.549820000E-06,40.51458258,29.54577217,23.13474695,19.51838226,16.83979123,13.99875373,9.68639253,28.6167615
1.549820000E-06,40.51686351,29.54640166,23.13480952,19.52009569,16.84237585,13.99807963,9.688885076,28.61481577
1.549820000E-06,40.51923705,29.54710583,23.13850963,19.51774047,16.83379775,13.99181543,9.6920577,28.58716125
1.549820000E-06,40.51728057,29.54708363,23.1420906,19.51750672,16.83390662,13.99143676,9.692863311,28.58563283
1.549820000E-06,40.52545726,29.5460353,23.14949372,19.52828442,16.84311948,13.99127533,9.69229881,28.58730622
1.549820000E-06,40.53076036,29.53813042,23.15464564,19.52807278,16.84236409,13.99067046,9.687482353,28.58455531
1.549820000E-06,40.53270916,29.54073606,23.15612535,19.52606655,16.84223384,13.98805202,9.693589794,28.57322303
1.549820000E-06,40.52964601,29.54382838,23.16138667,19.52717019,16.84054346,13.98576227,9.699357091,28.56278086
1.549820000E-06,40.52659263,29.54562031,23.16164625,19.53725645,16.84616668,13.98381207,9.703340203,28.55524534
1.549820000E-06,40.52949543,29.54651631,23.16869785,19.53795694,16.84673609,13.98174104,9.707132232,28.54591856
1.549820000E-06,40.53325714,29.54897155,23.17060938,19.53829869,16.84281415,13.97909872,9.713444955,28.53290151
1.549820000E-06,40.53251176,29.54829516,23.17522039,19.54446136,16.84564878,13.97879493,9.718862075,28.5319605
1.549820000E-06,40.53106036,29.5513082,23.17456489,19.54831045,16.84856928,13.97876707,9.724384338,28.53229897
1.549820000E-06,40.53485497,29.55232417,23.17618619,19.55149406,16.8471839,13.97550963,9.727695545,28.51608345
