wavelength,temp 10,temp 20,temp 30,temp 40,temp 50,temp 25 (500),temp 25 (1000),reference temp 25
1.549730000E-06,35.15580879,25.7464438,22.23445206,19.30690062,16.10213739,23.88338856,23.70526871,23.7705937
1.549730000E-06,35.15421128,25.74158572,22.23216208,19.30547079,16.10354928,23.87721459,23.6998841,23.76459259
1.549730000E-06,35.15411231,25.72509323,22.22669209,19.30437816,16.10441584,23.86839003,23.68121113,23.75598893
1.549730000E-06,35.15369041,25.72330815,22.22968145,19.30683863,16.1076849,23.84556124,23.67939837,23.73374939
1.549730000E-06,35.15278887,25.7182425,22.22774438,19.31112437,16.10966788,23.83937792,23.67349884,23.72774652
1.549730000E-06,35.15301401,25.71199049,22.21974316,19.31409486,16.11063111,23.83068932,23.66623482,23.71927358
1.549720000E-06,35.15167576,25.70255601,22.18111537,19.30992799,16.11112067,23.82863399,23.65592871,23.71727381
1.549720000E-06,35.15203345,25.6966245,22.17953525,19.30938695,16.11237191,23.82480238,23.64907269,23.71355098
1.549720000E-06,35.15243361,25.68527227,22.17597577,19.30916981,16.11338388,23.82063251,23.63571635,23.70949191
1.549720000E-06,35.15101628,25.68369865,22.14222482,19.31162913,16.11701512,23.8137856,23.63545765,23.70285993
1.549720000E-06,35.15177975,25.67863698,22.1371266,19.32145538,16.11771889,23.81102273,23.62935435,23.70016967
1.549720000E-06,35.15146116,25.66568711,22.13362354,19.3179416,16.11785125,23.80858615,23.61404736,23.69778828
1.549720000E-06,35.15147358,25.662727,22.13040239,19.3190072,16.1182102,23.80691509,23.61150587,23.69615912
1.549720000E-06,35.15032722,25.65590645,22.12148637,19.33458164,16.119605,23.8012631,23.60337801,23.69065036
1.549720000E-06,35.15003256,25.64485177,22.11602094,19.33001678,16.12044799,23.7998628,23.59072974,23.68929291
1.549720000E-06,35.15108668,25.64251427,22.11536928,19.33494844,16.12320496,23.79801192,23.58810973,23.68752273
1.549720000E-06,35.14846279,25.63764448,22.09583,19.34268808,16.13060118,23.79781886,23.58343959,23.68744272
1.549720000E-06,35.14905191,25.63143049,22.08949257,19.34275988,16.13194365,23.79652672,23.57620165,23.68619672
1.549720000E-06,35.14809054,25.63137418,22.08883472,19.34337622,16.13282631,23.77939917,23.57635965,23.66943515
1.549720000E-06,35.14695566,25.62905746,22.07784699,19.34256874,16.13487294,23.76893462,23.57388568,23.65921354
1.549720000E-06,35.14141393,25.62473459,22.07572052,19.34041929,16.13531698,23.75774049,23.56926879,23.64825385
1.549720000E-06,35.13900892,25.62028842,22.07366457,19.33873367,16.13666061,23.75522257,23.56480898,23.64580447
1.549720000E-06,35.13859334,25.61932115,22.0575796,19.33837408,16.13978204,23.74440565,23.56379636,23.63524496
1.549720000E-06,35.1374472,25.6178636,22.05871105,19.34188208,16.14036122,23.72485372,23.56253784,23.61609177
1.549720000E-06,35.13738194,25.61696289,22.05677663,19.33809329,16.14091834,23.71770561,23.56181354,23.60909273
1.549720000E-06,35.13778872,25.60990793,22.04061993,19.34023096,16.14329913,23.71270462,23.55310809,23.60421868
1.549720000E-06,35.1379148,25.5999902,22.03509668,19.3439287,16.14808595,23.70888647,23.54058939,23.6005305
1.549720000E-06,35.13734583,25.59784575,22.02621727,19.34329671,16.14991767,23.70890003,23.53800522,23.60056432
1.549720000E-06,35.13541354,25.59330309,22.01807742,19.34356823,16.15047502,23.69950937,23.53276432,23.59136099
1.549720000E-06,35.13511114,25.5901535,22.01603634,19.34536221,16.15586648,23.69815815,23.52934742,23.59009295
1.549720000E-06,35.13532801,25.58508943,22.01315027,19.34421261,16.15630548,23.68901683,23.52369961,23.58112992
1.549720000E-06,35.13486903,25.57454516,22.00852814,19.34473436,16.15718049,23.6864663,23.51046463,23.5786363
1.549720000E-06,35.13328487,25.56992931,21.99613064,19.34983722,16.15740533,23.681693,23.50484571,23.57395444
1.549720000E-06,35.13356262,25.56671342,21.9953225,19.34760414,16.16081575,23.66260418,23.50077686,23.55525271
1.549720000E-06,35.13419657,25.5558669,21.99576634,19.34901765,16.16348837,23.65816077,23.48632397,23.55091618
1.549720000E-06,35.13299051,25.55344436,21.98702821,19.35234746,16.16441034,23.64714902,23.48361985,23.54011437
1.549720000E-06,35.13308362,25.55276795,21.97889259,19.35420661,16.16926956,23.63878636,23.48387976,23.53194664
1.549720000E-06,35.1339439,25.54581636,21.97820554,19.35738221,16.16952022,23.6319757,23.47560464,23.52526094
1.549720000E-06,35.13282744,25.5440461,21.97904449,19.35552843,16.17269847,23.62732258,23.47364224,23.5207176
1.549720000E-06,35.13315233,25.53941694,21.96886831,19.35697233,16.17633817,23.62681798,23.46733717,23.52025156
1.549720000E-06,35.13235659,25.52392421,21.95771561,19.35709545,16.17849633,23.62164117,23.44648082,23.5151827
1.549720000E-06,35.1299165,25.51884305,21.9501267,19.35579018,16.17971516,23.61064484,23.43957975,23.50438719
1.549720000E-06,35.13010497,25.51387849,21.95170444,19.35753201,16.18213918,23.59272972,23.43307782,23.48679999
1.549720000E-06,35.12919424,25.50698159,21.94696395,19.36230739,16.18505382,23.58490615,23.42377747,23.47913198
1.549720000E-06,35.13040717,25.50229556,21.93820211,19.3585365,16.18874396,23.58338694,23.41757322,23.47766477
1.549720000E-06,35.13087623,25.50026573,21.93398652,19.35853261,16.19208347,23.58242823,23.41534826,23.47674519
1.549720000E-06,35.13238428,25.49335361,21.93134269,19.34796778,16.1927287,23.56923851,23.40590243,23.46377991
1.549720000E-06,35.13223685,25.48046155,21.91773134,19.34502227,16.19441112,23.5669864,23.38767536,23.46157598
1.549720000E-06,35.13142784,25.47776085,21.90715986,19.3427665,16.19737757,23.56154423,23.38447305,23.45624163
1.549720000E-06,35.13072044,25.47097819,21.89905776,19.33985077,16.199411,23.55331851,23.37485068,23.44816182
1.549720000E-06,35.13213878,25.46687346,21.89284958,19.33705059,16.20234112,23.54186674,23.36921015,23.43691165
1.549720000E-06,35.13217349,25.45679281,21.88488773,19.33421282,16.2036509,23.54086629,23.35462485,23.4359347
1.549720000E-06,35.13064977,25.45354432,21.88617245,19.33087174,16.20778883,23.53702179,23.35007159,23.43217393
1.549720000E-06,35.12938365,25.44868301,21.87340826,19.33068651,16.20934818,23.53183368,23.34328768,23.42707519
1.549720000E-06,35.12971436,25.44637089,21.8571761,19.33554087,16.21161284,23.52735245,23.3399527,23.42267503
1.549720000E-06,35.13041055,25.44518953,21.8362984,19.33623372,16.21419491,23.52200912,23.33836775,23.41742645
1.549720000E-06,35.12943579,25.44380414,21.82869842,19.3366545,16.21696604,23.51620626,23.3364237,23.41172496
1.549720000E-06,35.12846348,25.44103614,21.82182308,19.33863005,16.21848465,23.51246952,23.3324796,23.40805133
1.549720000E-06,35.12827398,25.44075326,21.80015634,19.33234114,16.22098874,23.51055351,23.33218486,23.40617523
1.549720000E-06,35.12800726,25.43736032,21.80085378,19.32828396,16.22335021,23.49437596,23.32710205,23.39024483
1.549720000E-06,35.12670549,25.43379561,21.79835029,19.3275318,16.22788644,23.48719026,23.32175887,23.38318294
1.549720000E-06,35.12636295,25.42711271,21.7890994,19.32394198,16.2340546,23.4688655,23.31163334,23.36514706
1.549720000E-06,35.12439637,25.41851652,21.78335138,19.32709505,16.23523758,23.4656193,23.29854794,23.36195179
1.549720000E-06,35.12356591,25.41247884,21.76994907,19.32817468,16.24296141,23.45378599,23.28932795,23.35031524
1.549720000E-06,35.12561992,25.40891465,21.76528521,19.32628104,16.24505288,23.44940156,23.283827,23.34599971
1.549720000E-06,35.12428854,25.40461975,21.76377808,19.32580629,16.2466346,23.43412801,23.27717221,23.33094181
1.549720000E-06,35.12171145,25.39870883,21.7492203,19.32576527,16.25134019,23.42883837,23.26794265,23.32574091
1.549720000E-06,35.12287975,25.39744392,21.7334472,19.32270233,16.25380163,23.42746898,23.26595457,23.32439841
1.549720000E-06,35.12247553,25.3946363,21.73220487,19.31832124,16.2549167,23.42178397,23.26148618,23.31879239
1.549720000E-06,35.12232475,25.39085812,21.72140845,19.32634399,16.25969487,23.41686985,23.25544132,23.31395792
1.549720000E-06,35.12267363,25.38977219,21.7108703,19.34301304,16.26160801,23.41575397,23.25367135,23.31286239
1.549720000E-06,35.11948997,25.389794,21.69715198,19.33411682,16.26687194,23.40192581,23.25360358,23.29922612
1.549720000E-06,35.11870152,25.38894219,21.68131611,19.33197578,16.26862798,23.40135606,23.2521459,23.29866862
1.549720000E-06,35.11705849,25.38323297,21.67736208,19.33170669,16.26974764,23.39354852,23.24271897,23.29096099
1.549720000E-06,35.11796602,25.37829078,21.67008826,19.33383477,16.27298638,23.38912949,23.2346137,23.2866047
1.549720000E-06,35.12017507,25.37471439,21.66091083,19.33507136,16.2731057,23.37444528,23.22863012,23.272098
1.549720000E-06,35.11790887,25.37066271,21.64848325,19.33382864,16.27502789,23.3669727,23.22177411,23.26471923
1.549720000E-06,35.11842617,25.36453436,21.6428204,19.34412872,16.27622793,23.36422452,23.21157973,23.26200618
1.549720000E-06,35.12098169,25.3570057,21.62349968,19.33783303,16.27739214,23.35898364,23.19881733,23.25682858
1.549720000E-06,35.1216766,25.35266372,21.62065084,19.33827188,16.28126302,23.3546928,23.19138514,23.25259518
1.549720000E-06,35.12107784,25.34966821,21.62021436,19.33557775,16.28602165,23.34568582,23.18597483,23.24369937
1.549720000E-06,35.12084067,25.34831751,21.62177808,19.33977132,16.28696645,23.34183223,23.18338565,23.2398903
1.549720000E-06,35.11966312,25.34268113,21.61339852,19.34219661,16.29301534,23.34121308,23.17360748,23.23928973
1.549720000E-06,35.119372,25.34055483,21.6119527,19.34565078,16.29484548,23.33625503,23.16983764,23.23438811
1.549720000E-06,35.12026278,25.3380367,21.61302555,19.34413603,16.2969178,23.32588983,23.16529512,23.22413565
1.549720000E-06,35.12118937,25.33367319,21.61157467,19.33954238,16.30496992,23.32491223,23.15730724,23.22318207
1.549720000E-06,35.12221138,25.33328731,21.61045138,19.33599311,16.30980194,23.29759117,23.15575767,23.1961474
1.549720000E-06,35.12119882,25.31996657,21.6038603,19.33160904,16.31236169,23.29371054,23.1318942,23.1923098
1.549720000E-06,35.1229194,25.31495875,21.59625191,19.33227849,16.31429539,23.28340283,23.12199243,23.18210671
1.549720000E-06,35.12092002,25.31293567,21.59197097,19.32654457,16.31823021,23.27646029,23.11799145,23.1752372
1.549720000E-06,35.12300121,25.31136735,21.58769908,19.33122871,16.32035543,23.27551779,23.11486274,23.17430661
1.549720000E-06,35.12181522,25.31058055,21.56996348,19.33020768,16.32902327,23.27255425,23.11319819,23.1713822
1.549720000E-06,35.12047872,25.31018268,21.56772159,19.32791957,16.32995096,23.26681816,23.11220299,23.16569978
1.549720000E-06,35.12088123,25.30515034,21.558646,19.32018875,16.33098935,23.26264112,23.10255239,23.16156146
1.549720000E-06,35.12049611,25.29886569,21.55764057,19.3243413,16.33161744,23.24964922,23.09067571,23.1486846
1.549720000E-06,35.11405673,25.29589394,21.55281056,19.32341695,16.3333612,23.24277025,23.08454902,23.14186688
1.549720000E-06,35.10944202,25.29245105,21.54903744,19.31554444,16.33462416,23.23587678,23.077113,23.13503299
1.549720000E-06,35.11044037,25.29029226,21.53473186,19.31019203,16.33632661,23.23278516,23.07227051,23.1319686
1.549720000E-06,35.11066255,25.28628247,21.52006181,19.30896344,16.34771379,23.2315576,23.06388351,23.13076155
1.549720000E-06,35.10658264,25.28390447,21.51291407,19.31135943,16.34927625,23.2287783,23.05837728,23.12800558
1.549720000E-06,35.1067052,25.28171014,21.50963124,19.31525497,16.35328971,23.22190357,23.05315862,23.12118726
1.549720000E-06,35.10299967,25.27343742,21.50402404,19.31006524,16.35901051,23.21754299,23.03648137,23.11686406
1.549720000E-06,35.10165005,25.26905991,21.50350266,19.30700188,16.36044882,23.20581716,23.02772606,23.10522563
1.549720000E-06,35.10014222,25.26834974,21.49062255,19.29973792,16.3652007,23.20025506,23.02471021,23.09970684
1.549720000E-06,35.10025988,25.26130946,21.48768424,19.30250913,16.36816792,23.18622064,23.00949347,23.0857728
1.549720000E-06,35.10028443,25.25431522,21.4869371,19.30394259,16.3742701,23.18560071,22.99501682,23.08516089
1.549720000E-06,35.10226433,25.25232914,21.4644721,19.30236406,16.37744308,23.17456953,22.98993642,23.07420496
1.549720000E-06,35.10197714,25.25066704,21.45609548,19.30929812,16.38426599,23.17167799,22.98627086,23.07133587
1.549720000E-06,35.10138025,25.24628153,21.45364572,19.30274714,16.39161049,23.16984383,22.97622267,23.06951699
1.549720000E-06,35.10013799,25.24333006,21.45305546,19.30072146,16.39250092,23.16626899,22.96973261,23.06596438
1.549720000E-06,35.09971753,25.24225632,21.4356823,19.29705686,16.39431993,23.15730541,22.96731227,23.05705466
1.549720000E-06,35.10142318,25.24044738,21.4284625,19.28360611,16.39731983,23.15585673,22.96196843,23.05561553
1.549720000E-06,35.10161437,25.23767623,21.42243736,19.28195054,16.3985564,23.15079435,22.95488033,23.05058172
1.549720000E-06,35.10106688,25.23446281,21.42234596,19.28061928,16.3998592,23.14360272,22.94547072,23.04342914
1.549720000E-06,35.09956312,25.23441921,21.42331034,19.28135198,16.4005081,23.13960369,22.94463903,23.03945104
1.549720000E-06,35.10161687,25.23317015,21.41529078,19.28873198,16.40457226,23.1377175,22.94130488,23.03757551
1.549720000E-06,35.10156656,25.23336598,21.41359136,19.28778475,16.40817488,23.13536355,22.94037232,23.03523387
1.549720000E-06,35.10013649,25.23065896,21.39582533,19.27942073,16.40829373,23.1278898,22.93380343,23.0277947
1.549720000E-06,35.10108933,25.23055127,21.3869971,19.27763544,16.40972255,23.12706125,22.93211307,23.02697015
1.549720000E-06,35.100129,25.22908096,21.38503888,19.27660208,16.41693133,23.11819294,22.92785523,23.01814106
1.549720000E-06,35.09834771,25.22767283,21.37788805,19.27586479,16.41756617,23.11584776,22.92358556,23.01580553
1.549720000E-06,35.09789745,25.22822283,21.37309623,19.27173556,16.42144521,23.11162359,22.92161979,23.01159843
1.549720000E-06,35.10159391,25.22556447,21.36882488,19.27278816,16.42334238,23.10914669,22.91455057,23.00913097
1.549720000E-06,35.10100966,25.22169326,21.3652747,19.27274839,16.42438141,23.09694077,22.90411819,22.99696802
1.549720000E-06,35.1014148,25.22167782,21.36341591,19.27538075,16.42416106,23.09048402,22.90103025,22.99053273
1.549720000E-06,35.10261683,25.2158251,21.35220637,19.27584296,16.42474912,23.08794338,22.88629012,22.98800015
1.549720000E-06,35.10402705,25.21044797,21.33720896,19.26684973,16.43013764,23.07238504,22.87225029,22.97248835
1.549720000E-06,35.1038676,25.20764743,21.32705127,19.2684356,16.43500714,23.06954727,22.86355825,22.96965886
1.549720000E-06,35.10501587,25.20873403,21.3101152,19.26294164,16.4382017,23.06553732,22.86312501,22.96565952
1.549720000E-06,35.10429357,25.20542425,21.3029221,19.26369586,16.44061333,23.05950688,22.85451776,22.95964373
1.549720000E-06,35.10504043,25.20465523,21.30280828,19.26121431,16.44268959,23.05055495,22.85108306,22.95071177
1.549720000E-06,35.10370596,25.2016965,21.28316006,19.26108638,16.44701564,23.04857635,22.84213691,22.94873737
1.549720000E-06,35.10346208,25.1989748,21.27842817,19.2566372,16.44877428,23.04625536,22.83353222,22.94642073
1.549720000E-06,35.10394242,25.19954391,21.27492716,19.25509426,16.4482282,23.03806152,22.83231613,22.93824049
1.549710000E-06,35.1045815,25.1966951,21.26961784,19.24546494,16.45100272,23.03566703,22.82397696,22.9358496
1.549710000E-06,35.1051414,25.19594688,21.26166155,19.24717946,16.45525603,23.03381123,22.82168764,22.93399627
1.549710000E-06,35.10614772,25.19350019,21.25934119,19.24918331,16.45648107,23.03091984,22.81424122,22.93110808
1.549710000E-06,35.10709893,25.18193419,21.25233175,19.24606926,16.45596681,23.01678766,22.78285753,22.91698888
1.549710000E-06,35.10725497,25.18058734,21.24778208,19.24545059,16.45619552,23.0097717,22.77752643,22.90997808
1.549710000E-06,35.10372245,25.18029885,21.24217692,19.24751881,16.46077761,23.00825848,22.77096481,22.9084657
1.549710000E-06,35.10534924,25.17817461,21.23989859,19.25873264,16.46452107,23.00342016,22.76486882,22.90362915
1.549710000E-06,35.10786737,25.17821313,21.22844668,19.25559479,16.47225199,23.00053662,22.76272569,22.90074613
1.549710000E-06,35.10615254,25.17778839,21.21973211,19.2636411,16.47354194,22.99362534,22.76139865,22.89383481
1.549710000E-06,35.10683793,25.17727057,21.21612117,19.26438751,16.47341749,22.98408437,22.75717285,22.88429202
1.549710000E-06,35.10666172,25.17479029,21.21265648,19.26523768,16.47724161,22.98217627,22.74969518,22.88238321
1.549710000E-06,35.10681749,25.17247266,21.20388855,19.25717689,16.47925622,22.9768304,22.74081879,22.87703436
1.549710000E-06,35.10667844,25.17085067,21.20337379,19.24149838,16.47992932,22.97035295,22.73603913,22.87055209
1.549710000E-06,35.10236178,25.17218489,21.20252319,19.23656611,16.49522073,22.96749328,22.73506643,22.8676899
1.549710000E-06,35.10331499,25.17186381,21.1946528,19.23908151,16.49740921,22.96453437,22.73309101,22.86472773
1.549710000E-06,35.10144463,25.16988693,21.19070696,19.23524581,16.49832573,22.96415038,22.72623278,22.86434326
1.549710000E-06,35.09992311,25.16938202,21.16700473,19.23584541,16.50199615,22.94989002,22.72022153,22.85006189
1.549710000E-06,35.10089914,25.17016099,21.16547081,19.23170692,16.50533328,22.94618457,22.71655585,22.84635035
1.549710000E-06,35.10123803,25.17218759,21.15969966,19.22738459,16.51398128,22.93917785,22.71605643,22.83933097
1.549710000E-06,35.0974278,25.17182002,21.14657708,19.22941311,16.51823154,22.9362253,22.71188898,22.83637259
1.549710000E-06,35.09788367,25.16924785,21.14013825,19.23589468,16.52506735,22.93215436,22.70283039,22.83229295
1.549710000E-06,35.09841643,25.16900236,21.13919022,19.23532843,16.52885674,22.92733408,22.70076485,22.82746133
1.549710000E-06,35.10200003,25.16893777,21.13799307,19.23977648,16.53024916,22.92639425,22.69810205,22.82651916
1.549710000E-06,35.10390031,25.16731895,21.13435452,19.24001877,16.53047922,22.92273917,22.69078026,22.82285402
1.549710000E-06,35.10163173,25.16723764,21.12861671,19.23616276,16.53244794,22.91357449,22.6892758,22.81366258
1.549710000E-06,35.10152013,25.16818054,21.12606269,19.23529248,16.5339913,22.90095137,22.6882548,22.80100016
1.549710000E-06,35.10302852,25.16865819,21.11616319,19.23463812,16.53410854,22.9006667,22.68494785,22.80071456
1.549710000E-06,35.10254936,25.16978149,21.11393339,19.23174928,16.53452671,22.89768563,22.67331764,22.79772315
1.549710000E-06,35.10373833,25.1699419,21.10253324,19.22852823,16.53916429,22.8946764,22.66987072,22.79470342
1.549710000E-06,35.10324641,25.16808932,21.09820627,19.21942771,16.538981,22.88887695,22.66150558,22.78888168
1.549710000E-06,35.1033089,25.16788556,21.09265559,19.206814,16.54422765,22.88787871,22.65595399,22.78788012
1.549710000E-06,35.10303054,25.16532136,21.0823352,19.20214789,16.55896877,22.88499055,22.64499617,22.78498195
1.549710000E-06,35.10138917,25.16379384,21.08098125,19.20299676,16.56188404,22.88047152,22.6382771,22.78044361
1.549710000E-06,35.10032176,25.16391184,21.07206205,19.19823241,16.56428849,22.87748512,22.63819196,22.77744402
1.549710000E-06,35.0998188,25.16294994,21.05517708,19.19540685,16.56440756,22.87587037,22.63261342,22.77582166
1.549710000E-06,35.09741052,25.16438187,21.05287956,19.19489053,16.56715443,22.87326412,22.63003514,22.77320316
1.549710000E-06,35.09703444,25.16354107,21.033001,19.18240593,16.56897066,22.8698919,22.61924692,22.76981419
1.549710000E-06,35.09685575,25.16357754,21.02566261,19.183761,16.57848157,22.86611924,22.61601538,22.76602374
1.549710000E-06,35.09640612,25.16568986,21.02197497,19.17716165,16.57739252,22.85667549,22.60994738,22.75652849
1.549710000E-06,35.09420934,25.16565897,21.00765911,19.17523541,16.58241033,22.85383133,22.60546304,22.75366958
1.549710000E-06,35.09384989,25.16698207,21.00236016,19.17490764,16.59088161,22.85228215,22.60355193,22.75211356
1.549710000E-06,35.09540164,25.16846505,21.00050683,19.16239582,16.59171278,22.8498755,22.60207815,22.74969282
1.549710000E-06,35.09615928,25.16832277,20.99814954,19.1564442,16.59134377,22.84421547,22.59637584,22.74399804
1.549710000E-06,35.09514755,25.16984065,20.9925208,19.14928581,16.59303126,22.84002567,22.59228366,22.73978235
1.549710000E-06,35.0964599,25.16947299,20.99087913,19.14462441,16.60049138,22.83588303,22.58900011,22.73561517
1.549710000E-06,35.0917969,25.16975372,20.98781078,19.13338311,16.6030975,22.82886473,22.58846337,22.72855109
1.549710000E-06,35.0910081,25.17009751,20.98243353,19.13045819,16.6149401,22.82580959,22.58646604,22.72547902
1.549710000E-06,35.09090011,25.17027449,20.97647317,19.13099376,16.61243817,22.81253494,22.58324028,22.71211073
1.549710000E-06,35.08602428,25.17271904,20.97503337,19.13815286,16.61528338,22.81054684,22.57982074,22.71010939
1.549710000E-06,35.08630897,25.17621055,20.96406694,19.13792822,16.61591049,22.80368473,22.57992347,22.70319717
1.549710000E-06,35.08231305,25.17758284,20.95688777,19.14268292,16.62494169,22.80199335,22.5778802,22.70149656
1.549710000E-06,35.08684742,25.17756793,20.95537091,19.12506176,16.62976785,22.79963223,22.57523738,22.69911926
1.549710000E-06,35.08509947,25.17904419,20.95184571,19.1246263,16.63027797,22.79319369,22.57242099,22.69263047
1.549710000E-06,35.08383328,25.18197972,20.94677465,19.12231862,16.6317145,22.78895601,22.56986867,22.68835947
1.549710000E-06,35.08709478,25.18438644,20.94598698,19.11644545,16.6327523,22.78697881,22.56494091,22.68636657
1.549710000E-06,35.08548191,25.18354393,20.9390329,19.09893109,16.63584812,22.78312289,22.55978262,22.68247991
1.549710000E-06,35.08589168,25.18432402,20.93622112,19.08066197,16.64661783,22.78294104,22.55789571,22.68230154
1.549710000E-06,35.08624322,25.18425463,20.93382078,19.07889029,16.64680803,22.77899051,22.55238928,22.67831691
1.549710000E-06,35.08705384,25.18347361,20.92782622,19.07523387,16.64891638,22.77738411,22.54580974,22.67669738
1.549710000E-06,35.08633827,25.18290487,20.92536422,19.07981344,16.66583761,22.77638579,22.54140293,22.67569869
1.549710000E-06,35.08865261,25.18443131,20.92432524,19.07601725,16.67070679,22.77298354,22.53459143,22.67226792
1.549710000E-06,35.08857138,25.18600961,20.92130374,19.07508089,16.67501386,22.77124906,22.53040973,22.67051964
1.549710000E-06,35.08856139,25.18665623,20.9128915,19.06765231,16.67531527,22.76868638,22.52860113,22.66793292
1.549710000E-06,35.08943752,25.19063257,20.90325399,19.06918122,16.67490711,22.76567814,22.52810008,22.66489555
1.549710000E-06,35.08854034,25.19137769,20.89942307,19.06586268,16.67863358,22.76178261,22.52334899,22.66096414
1.549710000E-06,35.09091313,25.19206235,20.89787002,19.05991361,16.6803322,22.758976,22.52204641,22.65813069
1.549710000E-06,35.0895713,25.1939503,20.89437559,19.05055105,16.68590125,22.75800533,22.51971095,22.65715359
1.549710000E-06,35.08723422,25.19540879,20.88381563,19.040799,16.68702218,22.75578909,22.51579383,22.65491538
1.549710000E-06,35.0844919,25.19544261,20.88327746,19.03588132,16.68612349,22.7535324,22.51480929,22.65263471
1.549710000E-06,35.08554494,25.19541956,20.88000641,19.03955677,16.68577772,22.74485391,22.51299006,22.64386457
1.549710000E-06,35.08463584,25.19887474,20.87518447,19.02308958,16.69181013,22.74397638,22.51338213,22.64298158
1.549710000E-06,35.08462908,25.19895629,20.86869624,19.02199611,16.70065843,22.7373398,22.51213312,22.6362789
1.549710000E-06,35.08617851,25.20098768,20.85970818,19.02038349,16.71079774,22.73579216,22.51000068,22.6347211
1.549710000E-06,35.08455222,25.20354577,20.85647829,19.01957023,16.71211534,22.73371325,22.5081941,22.63261994
1.549710000E-06,35.08666652,25.20761159,20.84921825,19.01918828,16.71465909,22.7319014,22.50783787,22.63078941
1.549710000E-06,35.08779391,25.20758867,20.84235236,19.01626073,16.71906775,22.72701434,22.50464512,22.62584959
1.549710000E-06,35.08651058,25.20813462,20.84006122,19.01136396,16.7205749,22.72013249,22.50106178,22.61888904
1.549710000E-06,35.08777187,25.2087526,20.83008085,19.01464519,16.71969266,22.71234095,22.49715128,22.61100527
1.549710000E-06,35.09086552,25.20946383,20.82079775,19.01445204,16.71973865,22.70996335,22.49613647,22.6085994
1.549710000E-06,35.09004266,25.20923339,20.80982068,19.01606328,16.72236498,22.70921725,22.49284571,22.6078463
1.549710000E-06,35.09101341,25.21030004,20.80127928,19.01558932,16.72584368,22.7063866,22.4912797,22.60498382
1.549710000E-06,35.09434914,25.21049823,20.79721108,19.01515819,16.73027164,22.70445051,22.49068782,22.60302731
1.549710000E-06,35.08973319,25.21229533,20.78511826,19.01179165,16.73324012,22.70017425,22.48900702,22.59870006
1.549710000E-06,35.09201995,25.21500959,20.78323823,19.01340909,16.73408605,22.69980129,22.48788337,22.59832307
1.549710000E-06,35.08926265,25.21582872,20.77277098,19.01273598,16.73466639,22.69825224,22.48647925,22.59675475
1.549710000E-06,35.08957132,25.21920835,20.76759101,19.01632206,16.73401036,22.69701815,22.48066642,22.59550424
1.549710000E-06,35.0909177,25.22003086,20.76381431,19.01536866,16.73387367,22.69409538,22.47846011,22.59254331
1.549710000E-06,35.08907696,25.22036367,20.74358844,18.99962362,16.73793441,22.69270666,22.47477886,22.59113971
1.549710000E-06,35.08678592,25.22256895,20.74288607,19.00305228,16.73908867,22.69109083,22.47162334,22.58950338
1.549710000E-06,35.08858517,25.22422015,20.74052135,18.99534969,16.75011557,22.6909203,22.47045373,22.58933991
1.549710000E-06,35.08803607,25.23134366,20.73727064,18.98198728,16.7522817,22.68574685,22.47082842,22.58409825
1.549710000E-06,35.08817692,25.2325878,20.73125716,18.97358759,16.75090621,22.68210385,22.4706151,22.58040421
1.549710000E-06,35.08832131,25.23664272,20.7269194,18.96971677,16.75341409,22.67986399,22.46530873,22.57813559
1.549710000E-06,35.09082673,25.23810204,20.72340855,18.9697077,16.75401958,22.67752625,22.46416184,22.57576578
1.549710000E-06,35.09119878,25.23884083,20.71893792,18.95976408,16.75320937,22.67497617,22.46021167,22.57317909
1.549710000E-06,35.08667906,25.23957502,20.71214825,18.95911011,16.75600887,22.67353363,22.45798969,22.57171855
1.549710000E-06,35.08952982,25.24129217,20.70642194,18.94456133,16.75683534,22.67171137,22.45808867,22.56987093
1.549710000E-06,35.08819394,25.24606633,20.70145746,18.94630095,16.75801021,22.66953157,22.45353715,22.56766068
1.549710000E-06,35.08766394,25.24645921,20.69311265,18.95061279,16.7592624,22.66908098,22.45202767,22.56720466
1.549710000E-06,35.09064109,25.24652045,20.68821656,18.95524997,16.76129913,22.66758784,22.4463387,22.56569142
1.549710000E-06,35.09093064,25.24948383,20.68277615,18.94986957,16.76401882,22.66579008,22.44361491,22.56386952
1.549710000E-06,35.08897524,25.25121397,20.68121637,18.94690868,16.76089231,22.66195569,22.4437467,22.55997497
1.549710000E-06,35.0873563,25.25341963,20.66945057,18.94320769,16.76666235,22.66151231,22.44096127,22.55953024
1.549710000E-06,35.0839389,25.25442889,20.6624992,18.94365271,16.77227071,22.66058546,22.44039108,22.55859452
1.549710000E-06,35.08444744,25.25813974,20.6602862,18.9430818,16.77301169,22.65944039,22.44066036,22.55743263
1.549710000E-06,35.08181233,25.2595321,20.65177167,18.94342292,16.78105152,22.65947908,22.43803206,22.55747942
1.549710000E-06,35.08025424,25.26280112,20.6347948,18.94329315,16.78310122,22.65827146,22.43523382,22.55625499
1.549710000E-06,35.08146661,25.26443658,20.63252468,18.93915476,16.78542158,22.65643713,22.4344259,22.55439418
1.549710000E-06,35.08088669,25.2675884,20.61398584,18.94226111,16.78468453,22.65455312,22.4333041,22.55247982
1.549710000E-06,35.07366141,25.2693994,20.61204023,18.93847977,16.79893479,22.65534206,22.43061957,22.55329468
